cycle,ts,dopamine,serotonin,glutamate,gaba,noradrenaline,acetylcholine,histamine,orexin,bdnf,adenosine,endocannabinoid_2ag,cortisol,exploration_bias,plasticity_level,adaptive_threshold,survivors,participated,weakened,effectiveness,reciprocal_gate,allostatic_load
1120,1783789203,0.349089,0.336888,0.690253,0.492986,0.848346,0.507186,0.4396,0.6895,0.8778,0.600643,0.006891,0.1423778204109197,0.8194319245333785,0.9338060621005129,0.8646513717435251,14.0,88.0,74.0,0.00038836660818583716,0.33890877096703836,0.08701533413905825
1121,1783789232,0.349089,0.336888,0.690253,0.492986,0.848346,0.507186,0.4397,0.6894,0.8789,0.600018,0.364135,0.1423778204109197,0.8194321731267814,0.9338061942645114,0.8523508427908795,12.0,91.0,79.0,1.5135546193368524e-07,0.3396649996769268,0.08701533413905825
1122,1783789262,0.348966,0.33682,0.690272,0.492988,0.848347,0.507195,0.4397,0.6892,0.8779,0.600261,0.218481,0.1423778204109197,0.8194674320144987,0.9338325842290516,0.8470326472454793,11.0,93.0,82.0,-0.00011269094014698056,0.3394701197738488,0.08701533413905825
1123,1783789291,0.349338,0.337025,0.690214,0.492981,0.848347,0.507168,0.4397,0.6891,0.8815,0.600344,0.131089,0.1423778204109197,0.8193616426973487,0.933753188119572,0.8709965106548168,13.0,90.0,77.0,0.0003419524723945727,0.33940586384169413,0.08701533413905825
1124,1783789320,0.348595,0.336616,0.690331,0.492995,0.848347,0.507221,0.4399,0.689,0.8828,0.599679,0.078653,0.1423778204109197,0.8195740025094828,0.9339124039365108,0.8486903850500628,15.0,96.0,81.0,-0.0006834329293206036,0.34020368468918594,0.08701533413905825
1125,1783789349,0.34836,0.336487,0.690368,0.492999,0.848347,0.507237,0.4399,0.6888,0.8856,0.599889,0.047192,0.1423778204109197,0.8196413860072747,0.9339628875969729,0.8503894757945814,13.0,93.0,80.0,-0.0002161986170102007,0.34004885928243006,0.08701533413905825
1126,1783789378,0.34815,0.336372,0.690401,0.493003,0.848347,0.507252,0.44,0.6887,0.8893,0.599661,0.028315,0.1423778204109197,0.8197016327470924,0.9340080187680602,0.8792793853087527,15.0,92.0,77.0,-0.00019319023222131454,0.340356521497701,0.08701533413905825
1127,1783789408,0.348102,0.336345,0.690409,0.493004,0.848347,0.507255,0.4401,0.6886,0.8919,0.59961,0.016989,0.1423778204109197,0.8197156568964132,0.9340184830752066,0.8540064402989713,13.0,95.0,82.0,-4.4245971715124415e-05,0.3404724650483907,0.08701533413905825
1128,1783789437,0.348241,0.336421,0.690387,0.493002,0.848347,0.507245,0.4401,0.6885,0.8917,0.599871,0.010193,0.1423778204109197,0.819676222844934,0.9339888538105122,0.8490298563662091,11.0,101.0,90.0,0.00012801597050535974,0.3402099455338734,0.08701533413905825
1129,1783789466,0.381885,0.354925,0.685101,0.492368,0.848348,0.50484,0.4407,0.6884,0.8905,0.596692,0.006116,0.1423778204109197,0.8100665462882702,0.9267809393757864,0.8752263739536474,15.0,92.0,77.0,0.03126804135010347,0.3439601018737114,0.08701533413905825
1130,1783789496,0.34919,0.336944,0.690238,0.492985,0.848349,0.507175,0.4409,0.6883,0.8889,0.59731,0.00367,0.1423778204109197,0.819408022577997,0.9337869934649521,0.8383359478897863,15.0,92.0,77.0,-0.030109264282303663,0.34363067131159797,0.08701533413905825
1131,1783789526,0.349043,0.336863,0.690262,0.492988,0.848349,0.507186,0.4411,0.6882,0.888,0.597705,0.002202,0.1423778204109197,0.8194503385054007,0.9338186773599734,0.8585466003860006,15.0,97.0,82.0,-0.00013545874631406792,0.34336656991811854,0.08701533413905825
1132,1783789557,0.348853,0.336758,0.690292,0.492991,0.848349,0.507199,0.4411,0.688,0.8899,0.597831,0.001321,0.1423778204109197,0.8195049700712771,0.9338595980612767,0.8556994498435799,13.0,91.0,78.0,-0.00017514593210872837,0.34330951894268297,0.08701533413905825
1133,1783789587,0.348457,0.33654,0.690354,0.492999,0.848349,0.507227,0.4411,0.6879,0.8854,0.598277,0.000793,0.1423778204109197,0.8196183790541922,0.933944601902618,0.8554639376151375,19.0,88.0,69.0,-0.0003645452246916287,0.3428315032598781,0.08701533413905825
1134,1783789618,0.349561,0.337148,0.690181,0.492978,0.848349,0.507148,0.441,0.6878,0.8822,0.598762,0.000476,0.1423778204109197,0.819303065454936,0.9337080638844205,0.8546539585538884,15.0,83.0,68.0,0.0010173772230672744,0.3422367922819146,0.08701533413905825
1135,1783789648,0.349514,0.337122,0.690188,0.492979,0.848349,0.507151,0.4409,0.6876,0.8759,0.599113,0.332907,0.1423778204109197,0.8193166403854073,0.9337181923404393,0.8801224549314582,10.0,92.0,82.0,-4.283333156693618e-05,0.3417458145973402,0.08701533413905825
1136,1783789679,0.348435,0.336528,0.690358,0.492999,0.848349,0.507228,0.4407,0.6875,0.8705,0.599214,0.199744,0.1423778204109197,0.8196253260686092,0.9339496539377597,0.8397130711079799,17.0,90.0,73.0,-0.000993845906548567,0.3415286502181381,0.08701533413905825
1137,1783789710,0.348435,0.336528,0.690358,0.492999,0.848349,0.507228,0.4406,0.6873,0.8648,0.599515,0.479846,0.1423778204109197,0.8196255622831032,0.9339497785101352,0.8517515208574027,19.0,89.0,70.0,1.6228398723402354e-07,0.34109215515269664,0.08701533413905825
1138,1783789740,0.348589,0.336613,0.690334,0.492996,0.848349,0.507217,0.4405,0.6872,0.8639,0.599644,0.287908,0.1423778204109197,0.8195818270852235,0.9339169245996493,0.8673512504123378,14.0,89.0,75.0,0.00014186934979705388,0.34084508860688767,0.08701533413905825
1139,1783789771,0.348223,0.336412,0.690392,0.493003,0.84835,0.507243,0.4404,0.687,0.8628,0.599796,0.172745,0.1423778204109197,0.8196864874201928,0.9339953674150525,0.8571770285065275,14.0,93.0,79.0,-0.0003363378005679754,0.3405830820248213,0.08701533413905825
1140,1783789802,0.348747,0.3367,0.690309,0.492993,0.84835,0.507205,0.4403,0.6868,0.861,0.599948,0.103647,0.1423778204109197,0.819537098788785,0.9338832735817594,0.8488935185931158,13.0,89.0,76.0,0.0004823815345711146,0.34032671741737486,0.08701533413905825
1141,1783789832,0.348458,0.336541,0.690355,0.492999,0.84835,0.507226,0.4402,0.6867,0.8595,0.599878,0.062188,0.1423778204109197,0.8196198555806621,0.9339452888918512,0.8419156252268524,14.0,95.0,81.0,-0.00026577571113363965,0.3403362621921624,0.08701533413905825
1142,1783789863,0.349267,0.336986,0.690228,0.492984,0.84835,0.507168,0.4402,0.6865,0.8594,0.599751,0.037313,0.1423778204109197,0.8193890822965948,0.9337721567207407,0.8408289866035185,15.0,91.0,76.0,0.0007447801400782975,0.34044380353451364,0.08701533413905825
1143,1783789894,0.348879,0.336772,0.690289,0.492991,0.84835,0.507195,0.4402,0.6864,0.8466,0.599712,0.022388,0.1423778204109197,0.8195001112151296,0.933855376277173,0.8572047694477904,5.0,95.0,90.0,-0.0003569307312956495,0.3404762024741595,0.08701533413905825
1144,1783789925,0.348879,0.336772,0.690289,0.492991,0.84835,0.507195,0.4401,0.6862,0.8369,0.59998,0.373433,0.1423778204109197,0.8195003496148091,0.9338555030198914,0.8551487907199974,12.0,90.0,78.0,1.459081211585297e-07,0.3401553417319117,0.08701533413905825
1145,1783789956,0.349466,0.337095,0.690197,0.49298,0.84835,0.507153,0.4401,0.686,0.832,0.599885,0.22406,0.1423778204109197,0.819332809885285,0.9337297962409714,0.82598622054862,12.0,90.0,78.0,0.0005409823170700499,0.34023043921233814,0.08701533413905825
1146,1783789988,0.348551,0.336592,0.690341,0.492997,0.84835,0.507218,0.4401,0.6859,0.8296,0.600002,0.134436,0.1423778204109197,0.8195946031384336,0.9339260892741561,0.8386124295327816,13.0,91.0,78.0,-0.0008427711013369444,0.34007844744863663,0.08701533413905825
1147,1783790019,0.348947,0.33681,0.690279,0.49299,0.84835,0.50719,0.4401,0.6858,0.8325,0.599993,0.080662,0.1423778204109197,0.8194817528194553,0.933841399703184,0.8707344617360141,15.0,98.0,83.0,0.00036463393660850853,0.34006457321404565,0.08701533413905825
1148,1783790049,0.348574,0.336605,0.690338,0.492997,0.848351,0.507216,0.44,0.6856,0.8344,0.600007,0.048397,0.1423778204109197,0.8195884108179972,0.9339213414451281,0.8750863142482391,12.0,97.0,85.0,-0.00034282069707084714,0.340032041249832,0.08701533413905825
1149,1783790080,0.349577,0.337156,0.69018,0.492978,0.848351,0.507144,0.4402,0.6855,0.8343,0.599308,0.029038,0.1423778204109197,0.8193022588570366,0.9337066757920597,0.8574384591605642,10.0,99.0,89.0,0.0009233558545060957,0.3408438888748824,0.08701533413905825
1150,1783790111,0.3482,0.336399,0.690397,0.493004,0.848351,0.507242,0.4402,0.6853,0.8317,0.599635,0.017423,0.1423778204109197,0.8196957726595491,0.9340017595360489,0.8773526128700961,9.0,91.0,82.0,-0.0012671489389928768,0.34053702221241755,0.08701533413905825
1151,1783790142,0.34827,0.336438,0.690386,0.493003,0.848351,0.507237,0.4402,0.6852,0.8298,0.599518,0.367305,0.1423778204109197,0.8196760086151743,0.9339868849691648,0.8677884152174175,14.0,92.0,78.0,6.459366529205408e-05,0.34068917554869227,0.08701533413905825
1152,1783790173,0.348199,0.336398,0.690397,0.493004,0.848351,0.507242,0.4402,0.6851,0.8299,0.599535,0.220383,0.1423778204109197,0.8196966886691052,0.9340023435501419,0.8503065510528112,11.0,90.0,79.0,-6.57355601440472e-05,0.3406937228840845,0.08701533413905825
1153,1783790204,0.348784,0.33672,0.690305,0.492994,0.848351,0.5072,0.4402,0.6849,0.8431,0.599662,0.13223,0.1423778204109197,0.8195298128220857,0.9338771352793789,0.8580635250738734,13.0,87.0,74.0,0.0005387293271463899,0.34055894601885917,0.08701533413905825
1154,1783790235,0.348194,0.336395,0.690398,0.493005,0.848351,0.507242,0.4402,0.6848,0.8517,0.599895,0.079338,0.1423778204109197,0.8196985850748634,0.934003663157276,0.8570015442553579,11.0,94.0,83.0,-0.0005429481730778378,0.34027856221320146,0.08701533413905825
1155,1783790266,0.347863,0.336213,0.69045,0.493011,0.848351,0.507266,0.4401,0.6846,0.8577,0.599987,0.047603,0.1423778204109197,0.8197934071504017,0.9340747284758973,0.8536186406214379,13.0,93.0,80.0,-0.00030462533149000254,0.34013683354924085,0.08701533413905825
1156,1783790297,0.347045,0.335763,0.690579,0.493027,0.848351,0.507324,0.4401,0.6845,0.862,0.600189,0.028562,0.1423778204109197,0.8200274054383283,0.9342501760273053,0.882879948629971,12.0,94.0,82.0,-0.0007528924297623139,0.3398636634844686,0.08701533413905825
1157,1783790328,0.347045,0.335763,0.690579,0.493027,0.848351,0.507324,0.44,0.6843,0.8678,0.600125,0.377137,0.1423778204109197,0.8200276393282706,0.9342503003535624,0.8436666419387027,11.0,89.0,78.0,1.4348336163293407e-07,0.339889364439128,0.08701533413905825
1158,1783790359,0.347679,0.336112,0.69048,0.493015,0.848352,0.507278,0.44,0.6842,0.8708,0.600049,0.226282,0.1423778204109197,0.8198467617654073,0.9341145911633952,0.8634799294361463,10.0,96.0,86.0,0.0005836692257951481,0.33995223510738953,0.08701533413905825
1159,1783790390,0.347786,0.336171,0.690463,0.493013,0.848352,0.50727,0.4399,0.684,0.874,0.600344,0.495769,0.1423778204109197,0.8198162974726968,0.9340916919988652,0.8582355027081483,12.0,89.0,77.0,9.905103028849747e-05,0.3395949445751727,0.08701533413905825
1160,1783790421,0.347399,0.335958,0.690524,0.49302,0.848352,0.507298,0.4399,0.6838,0.8795,0.600166,0.297461,0.1423778204109197,0.8199272278397584,0.93417483890203,0.8803915743265149,11.0,96.0,85.0,-0.00035648791615722084,0.3397613812026209,0.08701533413905825
1161,1783790453,0.347399,0.335958,0.690524,0.49302,0.848352,0.507298,0.4399,0.6837,0.8811,0.600038,0.538477,0.1423778204109197,0.819927460367322,0.9341749624982809,0.8583255824411495,15.0,87.0,72.0,1.4274907800884858e-07,0.33990432684183464,0.08701533413905825
1162,1783790484,0.349311,0.33701,0.690224,0.492984,0.848352,0.507161,0.4399,0.6835,0.8815,0.600358,0.323086,0.1423778204109197,0.819381303667224,0.9337652942463401,0.8624344819452723,14.0,91.0,77.0,0.0017613676446918652,0.33953718878928424,0.08701533413905825
1163,1783790515,0.349458,0.337091,0.690201,0.492981,0.848352,0.50715,0.4398,0.6834,0.8818,0.600571,0.193852,0.1423778204109197,0.8193394822401924,0.9337338775215974,0.8489242359159992,13.0,94.0,81.0,0.00013570210575994683,0.339252852152499,0.08701533413905825
1164,1783790546,0.349504,0.337116,0.690194,0.492981,0.848352,0.507147,0.4398,0.6832,0.882,0.600317,0.116311,0.1423778204109197,0.8193265899202818,0.9337241576994392,0.8382962048994997,14.0,93.0,79.0,4.244772630075392e-05,0.3395026365067493,0.08701533413905825
1165,1783790577,0.349114,0.336901,0.690255,0.492988,0.848352,0.507175,0.4398,0.6831,0.8782,0.600392,0.069787,0.1423778204109197,0.8194383870971029,0.9338079550719193,0.8490890478671942,9.0,93.0,84.0,-0.00035945905218471175,0.3394111855547244,0.08701533413905825
1166,1783790609,0.348254,0.336429,0.69039,0.493004,0.848352,0.507236,0.4398,0.6829,0.8707,0.600278,0.041872,0.1423778204109197,0.819684173493596,0.9339922444310887,0.8691000041194309,17.0,88.0,71.0,-0.0007911461560252536,0.3395341898883071,0.08701533413905825
1167,1783790640,0.348254,0.336429,0.69039,0.493004,0.848353,0.507236,0.4398,0.6828,0.8665,0.60027,0.385123,0.1423778204109197,0.8196844039993697,0.9339923669440002,0.871582965212788,13.0,96.0,83.0,1.4165885278839183e-07,0.33954993292181496,0.08701533413905825
1168,1783790671,0.348607,0.336623,0.690335,0.492998,0.848353,0.50721,0.4398,0.6826,0.8662,0.600413,0.231074,0.1423778204109197,0.819583917004025,0.9339169514027016,0.8629259307105659,13.0,94.0,81.0,0.00032472854276371167,0.33938661304527046,0.08701533413905825
1169,1783790703,0.34859,0.336613,0.690338,0.492998,0.848353,0.507211,0.4397,0.6825,0.8577,0.600713,0.138644,0.1423778204109197,0.8195890550082755,0.9339207546825754,0.870625061670505,7.0,92.0,85.0,-1.567646038101052e-05,0.33901838913168925,0.08701533413905825
1170,1783790734,0.346602,0.33552,0.690651,0.493035,0.848353,0.507353,0.4397,0.6823,0.8493,0.600592,0.083186,0.1423778204109197,0.8201573110683898,0.9343468965756705,0.85951472644607,9.0,89.0,80.0,-0.001829446056381709,0.3391134123921825,0.08701533413905825
1171,1783790765,0.346602,0.33552,0.690651,0.493035,0.848353,0.507353,0.4397,0.6822,0.844,0.600327,0.331279,0.1423778204109197,0.8201575402406297,0.9343470183740318,0.86663418123276,14.0,94.0,80.0,1.4094369087173845e-07,0.3394079286745276,0.08701533413905825
1172,1783790796,0.34695,0.335711,0.690596,0.493029,0.848353,0.507328,0.4397,0.682,0.8399,0.600498,0.198767,0.1423778204109197,0.8200582162479252,0.9342724753697053,0.8446530965954547,11.0,90.0,79.0,0.0003208270013706404,0.33922681007216937,0.08701533413905825
1173,1783790828,0.348246,0.336424,0.690393,0.493004,0.848353,0.507235,0.4397,0.6819,0.837,0.600322,0.11926,0.1423778204109197,0.8196882198132038,0.9339949281047355,0.8533946613489422,12.0,91.0,79.0,0.0011931657364744224,0.3394274070505185,0.08701533413905825
1174,1783790859,0.348129,0.33636,0.690411,0.493007,0.848353,0.507243,0.4397,0.6817,0.8343,0.600537,0.401519,0.1423778204109197,0.8197217813260563,0.9340200493711653,0.8468542663706622,10.0,96.0,86.0,-0.00010727052358435794,0.33919092493536296,0.08701533413905825
1175,1783790890,0.348129,0.33636,0.690411,0.493007,0.848353,0.507243,0.4397,0.6816,0.8336,0.60076,0.240911,0.1423778204109197,0.8197220091760741,0.9340201704610378,0.8417965636611479,10.0,95.0,85.0,1.4022900539243147e-07,0.3389127474547541,0.08701533413905825
1176,1783790922,0.348129,0.33636,0.690411,0.493007,0.848353,0.507243,0.4397,0.6814,0.8351,0.60025,0.144547,0.1423778204109197,0.8197222366972889,0.934020291374727,0.8604579315881405,16.0,90.0,74.0,1.400519718531282e-07,0.33947592321832787,0.08701533413905825
1177,1783790954,0.348339,0.336475,0.690378,0.493003,0.848354,0.507228,0.4397,0.6813,0.8354,0.600593,0.086728,0.1423778204109197,0.819662463890397,0.9339754121126063,0.8688324102890181,14.0,88.0,74.0,0.00019349092495510794,0.33910840625282934,0.08701533413905825
1178,1783790985,0.348176,0.336386,0.690404,0.493006,0.848354,0.507239,0.4397,0.6812,0.8351,0.600581,0.052037,0.1423778204109197,0.8197093574227603,0.9340105326750479,0.8498108407655863,14.0,89.0,75.0,-0.0001502376051025923,0.3391054043769805,0.08701533413905825
1179,1783791017,0.348551,0.336592,0.690345,0.492999,0.848354,0.507212,0.4397,0.681,0.8407,0.600615,0.031222,0.1423778204109197,0.8196024728506265,0.9339303197290897,0.862152435787664,15.0,93.0,78.0,0.00034532738913102426,0.3390547830638863,0.08701533413905825
1180,1783791049,0.349337,0.337024,0.690222,0.492984,0.848354,0.507156,0.4397,0.6808,0.847,0.60033,0.018733,0.1423778204109197,0.8193779827302448,0.9337619026917696,0.8579728385288499,16.0,88.0,72.0,0.0007244935023916545,0.3393794481447203,0.08701533413905825
1181,1783791081,0.348837,0.336749,0.690301,0.492993,0.848354,0.507191,0.4397,0.6807,0.8501,0.600585,0.01124,0.1423778204109197,0.8195211163400794,0.9338692035217891,0.8575656173542029,11.0,96.0,85.0,-0.00046044751588490034,0.3391063137013042,0.08701533413905825
1182,1783791112,0.349182,0.336939,0.690247,0.492987,0.848354,0.507167,0.4396,0.6805,0.85,0.600783,0.006744,0.1423778204109197,0.8194229160697075,0.9337955040111838,0.8699481715557141,18.0,89.0,71.0,0.0003173926418336517,0.33885997959091296,0.08701533413905825
1183,1783791144,0.349042,0.336862,0.690269,0.49299,0.848354,0.507177,0.4396,0.6804,0.8489,0.600702,0.004046,0.1423778204109197,0.8194631535309256,0.9338256328686538,0.8472425330698906,11.0,95.0,84.0,-0.00012882658046028047,0.3389217257136391,0.08701533413905825
1184,1783791176,0.349405,0.337062,0.690212,0.492983,0.848354,0.50715,0.4396,0.6802,0.8514,0.600677,0.002428,0.1423778204109197,0.8193596034466394,0.9337479211362323,0.8301580768248721,15.0,92.0,77.0,0.00033465496215221027,0.3389377479995473,0.08701533413905825
1185,1783791207,0.348325,0.336468,0.690382,0.493003,0.848354,0.507227,0.4396,0.6801,0.856,0.600758,0.001457,0.1423778204109197,0.8196682697064192,0.933979371730951,0.8425701755829529,12.0,85.0,73.0,-0.0009938163072566938,0.3388358835996831,0.08701533413905825
1186,1783791239,0.348349,0.336481,0.690378,0.493003,0.848354,0.507226,0.4397,0.6799,0.8587,0.600351,0.000874,0.1423778204109197,0.8196618273109434,0.9339744909031737,0.8287454014726027,12.0,93.0,81.0,2.1621811632480864e-05,0.3393015385197782,0.08701533413905825
1187,1783791271,0.349484,0.337105,0.6902,0.492982,0.848355,0.507144,0.4397,0.6798,0.8605,0.600585,0.000524,0.1423778204109197,0.8193376068164454,0.9337312765699299,0.875910973753615,14.0,91.0,77.0,0.0010460005614101463,0.3390664769638446,0.08701533413905825
1188,1783791302,0.348576,0.336606,0.690343,0.492999,0.848355,0.507209,0.4397,0.6797,0.8618,0.600229,0.000314,0.1423778204109197,0.8195972748902683,0.9339259787315822,0.8602687733594321,14.0,88.0,74.0,-0.0008359818020245702,0.33948581387469123,0.08701533413905825
1189,1783791334,0.348576,0.336606,0.690343,0.492999,0.848355,0.507209,0.4399,0.6795,0.8629,0.59972,0.000188,0.1423778204109197,0.8195974981997525,0.9339260973884916,0.8842751541351219,14.0,89.0,75.0,1.3778340866605402e-07,0.34013076971228384,0.08701533413905825
1190,1783791366,0.349061,0.336873,0.690267,0.49299,0.848355,0.507174,0.4399,0.6794,0.8629,0.600048,0.000113,0.1423778204109197,0.8194591656344591,0.9338222992076849,0.8644329507388255,11.0,93.0,82.0,0.00044672542976131695,0.3398388987985987,0.08701533413905825
1191,1783791398,0.349039,0.336861,0.69027,0.492991,0.848355,0.507175,0.4399,0.6793,0.863,0.60001,0.360068,0.1423778204109197,0.8194656064728353,0.9338270811478543,0.8620644982390429,11.0,91.0,80.0,-1.9904632867530718e-05,0.339909029159019,0.08701533413905825
1192,1783791429,0.347657,0.3361,0.690488,0.493017,0.848355,0.507274,0.4399,0.6791,0.8693,0.600251,0.216041,0.1423778204109197,0.8198609439933259,0.9341235356676904,0.8585904136919765,14.0,93.0,79.0,-0.0012728859841925914,0.3396471404113133,0.08701533413905825
1193,1783791461,0.348013,0.336296,0.690432,0.49301,0.848355,0.507248,0.4399,0.679,0.8738,0.600354,0.129625,0.1423778204109197,0.8197592611965998,0.9340472250175516,0.8706851979850082,11.0,97.0,86.0,0.0003284973698922995,0.3395109782879192,0.08701533413905825
